osm_type,osm_id,name,industrial,landuse,man_made,power,geometry_wkt
way,1263638688,,,industrial,,plant,"POLYGON ((69.996995 22.270464, 69.995895 22.270636, 69.995405 22.270705, 69.994926 22.270828, 69.99464 22.27104, 69.99408 22.271641, 69.993774 22.272128, 69.993394 22.272847, 69.993062 22.273436, 69.992817 22.273877, 69.992666 22.274306, 69.992547 22.274723, 69.992372 22.274981, 69.992249 22.275328, 69.992437 22.275508, 69.992355 22.275994, 69.992323 22.276305, 69.992453 22.276677, 69.992776 22.277118, 69.993054 22.277617, 69.993283 22.278246, 69.993447 22.278753, 69.993553 22.279035, 69.993831 22.279375, 69.99388 22.279657, 69.993827 22.280184, 69.993888 22.28101, 69.993819 22.2815, 69.993672 22.281684, 69.993488 22.281725, 69.993541 22.282183, 69.99437 22.282183, 69.994491 22.282177, 69.994787 22.281942, 69.99529 22.281627, 69.995429 22.281514, 69.995523 22.28131, 69.995803 22.280967, 69.996114 22.280401, 69.996388 22.280219, 69.997176 22.279728, 69.998732 22.278639, 69.998662 22.278169, 69.998576 22.277952, 69.997922 22.278148, 69.997922 22.277956, 69.997751 22.27796, 69.99751 22.277662, 69.997346 22.277703, 69.997277 22.277625, 69.997297 22.277298, 69.997571 22.277331, 69.997947 22.277131, 69.998245 22.277094, 69.99865 22.277245, 69.998711 22.277055, 69.998824 22.277059, 69.998666 22.276785, 69.998681 22.276638, 69.999204 22.276599, 69.999216 22.276387, 69.998959 22.275894, 69.998578 22.275933, 69.998523 22.275731, 69.998178 22.2757, 69.997606 22.275927, 69.997534 22.275506, 69.998133 22.27513, 69.998887 22.274788, 69.998752 22.274482, 69.998484 22.274059, 69.998284 22.273785, 69.99801 22.273194, 69.997802 22.272653, 69.997587 22.271915, 69.997393 22.271496, 69.996995 22.270464))"
way,1333561675,,,industrial,,plant,"POLYGON ((69.854016 22.329487, 69.854009 22.328473, 69.859874 22.328435, 69.859882 22.329448, 69.854016 22.329487))"
way,1340347613,,,industrial,,,"POLYGON ((69.8765 22.380179, 69.879142 22.38193, 69.879918 22.381699, 69.880445 22.377821, 69.879964 22.377702, 69.878671 22.378804, 69.8765 22.380179))"
way,1340347614,,,industrial,,,"POLYGON ((69.876288 22.38011, 69.872972 22.378026, 69.873055 22.371671, 69.874921 22.370894, 69.874995 22.372918, 69.87723 22.372842, 69.877378 22.378069, 69.87868 22.378607, 69.876288 22.38011))"
way,1340347615,,,industrial,,,"POLYGON ((69.877609 22.377932, 69.878847 22.378385, 69.879466 22.377864, 69.879512 22.376788, 69.880288 22.376651, 69.882431 22.375917, 69.882874 22.37461, 69.881701 22.373311, 69.879401 22.372816, 69.877535 22.372799, 69.877609 22.377932))"
way,1340347616,,,industrial,,,"POLYGON ((69.87506 22.372825, 69.874958 22.370792, 69.873083 22.371484, 69.873157 22.369305, 69.874394 22.367776, 69.880934 22.369604, 69.881313 22.36992, 69.883419 22.370424, 69.883752 22.370997, 69.886439 22.37168, 69.885636 22.372175, 69.884047 22.371817, 69.883225 22.373687, 69.879382 22.372722, 69.87506 22.372825))"
way,1340347617,,,industrial,,,"POLYGON ((69.884463 22.376523, 69.883151 22.374439, 69.884102 22.371928, 69.885636 22.372252, 69.886486 22.371774, 69.887391 22.371979, 69.887677 22.372611, 69.889054 22.372466, 69.891954 22.3725, 69.891298 22.374166, 69.891751 22.376514, 69.88746 22.376485, 69.887365 22.375895, 69.885793 22.375906, 69.885786 22.376487, 69.884463 22.376523))"
way,1340347620,,,industrial,,,"POLYGON ((69.892517 22.376352, 69.892102 22.373619, 69.895168 22.373431, 69.89502 22.377172, 69.89369 22.376404, 69.892517 22.376352))"
way,1340347621,,,industrial,,,"POLYGON ((69.887917 22.372389, 69.889072 22.372244, 69.892268 22.372124, 69.891926 22.369288, 69.890975 22.368067, 69.889635 22.367674, 69.888961 22.367187, 69.888721 22.367008, 69.88764 22.366999, 69.887317 22.366692, 69.886864 22.36658, 69.885607 22.366538, 69.884221 22.366605, 69.883668 22.367435, 69.885026 22.369134, 69.885922 22.369638, 69.886763 22.370766, 69.887206 22.371091, 69.887917 22.372389))"
way,1340347622,,,industrial,,,"POLYGON ((69.893487 22.368989, 69.892351 22.368451, 69.891169 22.367204, 69.891427 22.367008, 69.894697 22.366213, 69.894799 22.365778, 69.896295 22.365274, 69.896785 22.365812, 69.896517 22.367742, 69.893487 22.368989))"
way,1340347635,,,industrial,,,"POLYGON ((69.883961 22.36614, 69.883013 22.36734, 69.882135 22.366388, 69.883751 22.364318, 69.884771 22.365106, 69.883961 22.36614))"
way,1340347647,,,industrial,,,"POLYGON ((69.890621 22.367772, 69.89065 22.367801, 69.890661 22.36783, 69.890656 22.367855, 69.890642 22.36786, 69.889631 22.367546, 69.888848 22.366952, 69.88688 22.366517, 69.884191 22.366486, 69.883349 22.367626, 69.883103 22.367335, 69.88491 22.365106, 69.883719 22.364226, 69.881655 22.362498, 69.881808 22.362274, 69.882946 22.361336, 69.88373 22.361435, 69.883694 22.36235, 69.88617 22.362503, 69.886471 22.361506, 69.887768 22.361887, 69.888239 22.362498, 69.888758 22.362934, 69.89026 22.367522, 69.890621 22.367772))"
way,1340347652,,,industrial,,,"POLYGON ((69.873049 22.369058, 69.871967 22.367323, 69.875884 22.36719, 69.875623 22.368007, 69.874357 22.367665, 69.873049 22.369058))"
way,1340347655,,,industrial,,,"POLYGON ((69.867633 22.375514, 69.869083 22.376342, 69.871522 22.377734, 69.872574 22.377709, 69.872695 22.369287, 69.8713 22.366972, 69.870607 22.367057, 69.868944 22.372789, 69.868649 22.372926, 69.867633 22.375514))"
way,1340347657,,,industrial,,,"POLYGON ((69.862991 22.385742, 69.862709 22.385495, 69.862578 22.385244, 69.862538 22.384927, 69.863867 22.381422, 69.864557 22.381645, 69.862991 22.385742))"
way,1340347658,,,industrial,,,"POLYGON ((69.863389 22.38206, 69.862638 22.381817, 69.863666 22.379176, 69.863848 22.379112, 69.864248 22.37922, 69.86438 22.379328, 69.863389 22.38206))"
way,1340347659,,oil,industrial,,,"POLYGON ((69.86386 22.378798, 69.864012 22.37889, 69.864497 22.378906, 69.867429 22.371295, 69.869018 22.365974, 69.872116 22.355126, 69.871878 22.355044, 69.847791 22.355289, 69.847798 22.355616, 69.871525 22.35559, 69.866784 22.371339, 69.86386 22.378798))"
way,1478855931,Jamnagar,,,,substation,"POLYGON ((69.908086 22.357527, 69.909824 22.35809, 69.910665 22.358052, 69.911246 22.356522, 69.908702 22.355679, 69.908086 22.357527))"
way,1546503276,,,,storage_tank,,"POLYGON ((69.734894 22.407101, 69.734951 22.407083, 69.735011 22.407076, 69.735072 22.40708, 69.735131 22.407095, 69.735185 22.407121, 69.735232 22.407156, 69.735271 22.407199, 69.7353 22.407248, 69.735318 22.407302, 69.735323 22.407358, 69.735316 22.407414, 69.735298 22.407468, 69.735268 22.407517, 69.735228 22.407559, 69.73518 22.407594, 69.735126 22.407618, 69.735067 22.407633, 69.735006 22.407636, 69.734946 22.407627, 69.734893 22.40761, 69.734844 22.407584, 69.734801 22.407549, 69.734766 22.407508, 69.73474 22.407462, 69.734723 22.407411, 69.734717 22.407359, 69.734722 22.407307, 69.734737 22.407256, 69.734762 22.407209, 69.734796 22.407167, 69.734841 22.40713, 69.734894 22.407101))"
way,1546503277,,,,storage_tank,,"POLYGON ((69.736244 22.407124, 69.736301 22.407106, 69.736362 22.407099, 69.736422 22.407103, 69.736481 22.407118, 69.736535 22.407144, 69.736582 22.407179, 69.736621 22.407222, 69.73665 22.407272, 69.736668 22.407325, 69.736673 22.407381, 69.736666 22.407437, 69.736648 22.407491, 69.736618 22.40754, 69.736578 22.407582, 69.73653 22.407617, 69.736476 22.407642, 69.736417 22.407656, 69.736356 22.407659, 69.736296 22.407651, 69.736243 22.407633, 69.736194 22.407607, 69.736151 22.407572, 69.736116 22.407531, 69.73609 22.407485, 69.736073 22.407434, 69.736067 22.407382, 69.736072 22.40733, 69.736087 22.40728, 69.736112 22.407232, 69.736146 22.40719, 69.736191 22.407153, 69.736244 22.407124))"
way,1546503278,,,,storage_tank,,"POLYGON ((69.735285 22.40517, 69.735343 22.405152, 69.735403 22.405145, 69.735464 22.405149, 69.735522 22.405164, 69.735576 22.40519, 69.735624 22.405225, 69.735663 22.405268, 69.735692 22.405318, 69.735709 22.405371, 69.735715 22.405427, 69.735708 22.405483, 69.73569 22.405537, 69.73566 22.405586, 69.73562 22.405628, 69.735572 22.405663, 69.735517 22.405688, 69.735458 22.405702, 69.735398 22.405705, 69.735338 22.405697, 69.735284 22.405679, 69.735235 22.405653, 69.735192 22.405618, 69.735157 22.405577, 69.735131 22.405531, 69.735115 22.40548, 69.735109 22.405428, 69.735113 22.405376, 69.735128 22.405326, 69.735154 22.405278, 69.735188 22.405236, 69.735233 22.405199, 69.735285 22.40517))"
way,1546503279,,,,storage_tank,,"POLYGON ((69.736276 22.405161, 69.736333 22.405142, 69.736394 22.405135, 69.736454 22.405139, 69.736513 22.405154, 69.736567 22.40518, 69.736614 22.405215, 69.736653 22.405258, 69.736682 22.405308, 69.7367 22.405362, 69.736705 22.405418, 69.736699 22.405473, 69.73668 22.405527, 69.73665 22.405576, 69.736611 22.405618, 69.736563 22.405653, 69.736508 22.405678, 69.736449 22.405692, 69.736388 22.405695, 69.736328 22.405687, 69.736275 22.405669, 69.736226 22.405643, 69.736183 22.405608, 69.736148 22.405567, 69.736122 22.405521, 69.736105 22.40547, 69.736099 22.405418, 69.736104 22.405366, 69.736119 22.405316, 69.736144 22.405268, 69.736178 22.405227, 69.736224 22.405189, 69.736276 22.405161))"
way,1546503280,,,,storage_tank,,"POLYGON ((69.7554 22.339593, 69.75544 22.339595, 69.755478 22.339607, 69.75551 22.339629, 69.755534 22.339659, 69.755548 22.339694, 69.75555 22.339732, 69.75554 22.339768, 69.755518 22.339799, 69.755488 22.339824, 69.755452 22.33984, 69.755412 22.339844, 69.755372 22.339838, 69.75534 22.339824, 69.755312 22.339802, 69.755292 22.339774, 69.75528 22.339743, 69.755278 22.339709, 69.755286 22.339676, 69.755302 22.339646, 69.755327 22.339622, 69.755361 22.339602, 69.7554 22.339593))"
way,1546503281,,,,storage_tank,,"POLYGON ((69.755702 22.339152, 69.755742 22.339154, 69.75578 22.339166, 69.755812 22.339189, 69.755836 22.339218, 69.75585 22.339254, 69.755852 22.339291, 69.755842 22.339327, 69.75582 22.339359, 69.75579 22.339383, 69.755754 22.339399, 69.755714 22.339404, 69.755674 22.339398, 69.755642 22.339383, 69.755614 22.339361, 69.755594 22.339334, 69.755582 22.339302, 69.75558 22.339268, 69.755588 22.339236, 69.755604 22.339206, 69.755628 22.339181, 69.755663 22.339162, 69.755702 22.339152))"
way,1546503282,,,,storage_tank,,"POLYGON ((69.754995 22.339291, 69.755036 22.339293, 69.755073 22.339305, 69.755106 22.339327, 69.75513 22.339357, 69.755143 22.339392, 69.755145 22.339429, 69.755135 22.339466, 69.755114 22.339497, 69.755084 22.339522, 69.755047 22.339538, 69.755007 22.339542, 69.754968 22.339536, 69.754935 22.339522, 69.754908 22.3395, 69.754887 22.339472, 69.754876 22.33944, 69.754874 22.339407, 69.754881 22.339374, 69.754898 22.339344, 69.754922 22.33932, 69.754956 22.3393, 69.754995 22.339291))"
way,1546503283,,,,storage_tank,,"POLYGON ((69.754552 22.339008, 69.754592 22.33901, 69.75463 22.339022, 69.754662 22.339044, 69.754686 22.339074, 69.754699 22.339109, 69.754701 22.339146, 69.754691 22.339182, 69.75467 22.339214, 69.75464 22.339239, 69.754604 22.339254, 69.754564 22.339259, 69.754524 22.339253, 69.754491 22.339239, 69.754464 22.339217, 69.754444 22.339189, 69.754432 22.339157, 69.75443 22.339124, 69.754437 22.339091, 69.754454 22.339061, 69.754478 22.339037, 69.754513 22.339017, 69.754552 22.339008))"
way,1546503284,,,,storage_tank,,"POLYGON ((69.754802 22.338645, 69.754842 22.338647, 69.75488 22.338659, 69.754913 22.338681, 69.754937 22.338711, 69.75495 22.338746, 69.754952 22.338784, 69.754942 22.33882, 69.754921 22.338851, 69.754891 22.338876, 69.754854 22.338892, 69.754814 22.338896, 69.754774 22.33889, 69.754742 22.338876, 69.754714 22.338854, 69.754694 22.338826, 69.754682 22.338794, 69.75468 22.338761, 69.754688 22.338728, 69.754704 22.338698, 69.754729 22.338674, 69.754763 22.338654, 69.754802 22.338645))"
way,1546503285,,,,storage_tank,,"POLYGON ((69.755287 22.338879, 69.755327 22.33888, 69.755365 22.338893, 69.755397 22.338915, 69.755421 22.338945, 69.755435 22.33898, 69.755437 22.339017, 69.755426 22.339053, 69.755406 22.339085, 69.755376 22.33911, 69.755339 22.339125, 69.755299 22.33913, 69.755259 22.339124, 69.755227 22.33911, 69.755199 22.339088, 69.755179 22.33906, 69.755167 22.339028, 69.755165 22.338995, 69.755173 22.338962, 69.755189 22.338932, 69.755214 22.338907, 69.755248 22.338888, 69.755287 22.338879))"
way,1546503286,,,,storage_tank,,"POLYGON ((69.754366 22.336894, 69.754406 22.336896, 69.754444 22.336908, 69.754476 22.336931, 69.7545 22.33696, 69.754514 22.336996, 69.754515 22.337033, 69.754505 22.337069, 69.754484 22.337101, 69.754454 22.337125, 69.754418 22.337141, 69.754378 22.337146, 69.754338 22.33714, 69.754305 22.337125, 69.754278 22.337103, 69.754258 22.337076, 69.754246 22.337044, 69.754244 22.33701, 69.754251 22.336978, 69.754268 22.336948, 69.754292 22.336923, 69.754327 22.336904, 69.754366 22.336894))"
way,1546503287,,,,storage_tank,,"POLYGON ((69.754774 22.337185, 69.754814 22.337187, 69.754852 22.337199, 69.754884 22.337222, 69.754908 22.337251, 69.754921 22.337286, 69.754923 22.337324, 69.754913 22.33736, 69.754892 22.337392, 69.754862 22.337416, 69.754825 22.337432, 69.754786 22.337437, 69.754746 22.337431, 69.754713 22.337416, 69.754686 22.337394, 69.754665 22.337366, 69.754654 22.337335, 69.754652 22.337301, 69.754659 22.337268, 69.754676 22.337239, 69.7547 22.337214, 69.754734 22.337194, 69.754774 22.337185))"
way,1546503288,,,,storage_tank,,"POLYGON ((69.754577 22.336491, 69.754618 22.336493, 69.754655 22.336505, 69.754688 22.336528, 69.754712 22.336557, 69.754725 22.336592, 69.754727 22.33663, 69.754717 22.336666, 69.754696 22.336697, 69.754666 22.336722, 69.754629 22.336738, 69.754589 22.336743, 69.75455 22.336737, 69.754517 22.336722, 69.75449 22.3367, 69.754469 22.336672, 69.754458 22.336641, 69.754456 22.336607, 69.754463 22.336574, 69.75448 22.336545, 69.754504 22.33652, 69.754538 22.3365, 69.754577 22.336491))"
way,1546503289,,,,storage_tank,,"POLYGON ((69.755072 22.336753, 69.755112 22.336755, 69.75515 22.336767, 69.755183 22.33679, 69.755207 22.336819, 69.75522 22.336854, 69.755222 22.336892, 69.755212 22.336928, 69.755191 22.33696, 69.755161 22.336984, 69.755124 22.337, 69.755084 22.337005, 69.755045 22.336999, 69.755012 22.336984, 69.754984 22.336962, 69.754964 22.336934, 69.754953 22.336903, 69.754951 22.336869, 69.754958 22.336836, 69.754975 22.336807, 69.754999 22.336782, 69.755033 22.336762, 69.755072 22.336753))"
way,1546503290,,,,storage_tank,,"POLYGON ((69.753791 22.338299, 69.753827 22.338318, 69.753851 22.338347, 69.753861 22.338384, 69.753855 22.338421, 69.753833 22.338453, 69.7538 22.338474, 69.75376 22.338482, 69.753721 22.338474, 69.753689 22.338455, 69.753668 22.338426, 69.753659 22.338392, 69.753664 22.338358, 69.753683 22.338327, 69.753712 22.338305, 69.753751 22.338295, 69.753791 22.338299))"
way,1546503291,,,,storage_tank,,"POLYGON ((69.753618 22.337996, 69.753653 22.338014, 69.753678 22.338044, 69.753688 22.33808, 69.753681 22.338117, 69.75366 22.338149, 69.753627 22.338171, 69.753587 22.338178, 69.753547 22.338171, 69.753516 22.338152, 69.753494 22.338123, 69.753485 22.338089, 69.753491 22.338054, 69.753509 22.338024, 69.753539 22.338002, 69.753578 22.337991, 69.753618 22.337996))"
way,1546503292,,,,storage_tank,,"POLYGON ((69.754138 22.33831, 69.754174 22.338328, 69.754198 22.338358, 69.754208 22.338394, 69.754202 22.338432, 69.75418 22.338463, 69.754147 22.338485, 69.754107 22.338492, 69.754068 22.338485, 69.754036 22.338466, 69.754014 22.338437, 69.754006 22.338403, 69.754011 22.338368, 69.75403 22.338338, 69.754059 22.338316, 69.754098 22.338305, 69.754138 22.33831))"
way,1546503293,,,,storage_tank,,"POLYGON ((69.754156 22.337261, 69.754191 22.33728, 69.754216 22.33731, 69.754226 22.337346, 69.75422 22.337383, 69.754198 22.337415, 69.754165 22.337436, 69.754125 22.337444, 69.754086 22.337437, 69.754054 22.337417, 69.754032 22.337389, 69.754024 22.337354, 69.754029 22.33732, 69.754048 22.337289, 69.754077 22.337268, 69.754116 22.337257, 69.754156 22.337261))"
way,1546503294,,,,storage_tank,,"POLYGON ((69.754601 22.33756, 69.754637 22.337579, 69.754661 22.337609, 69.754671 22.337645, 69.754665 22.337682, 69.754643 22.337714, 69.75461 22.337736, 69.75457 22.337743, 69.754531 22.337736, 69.754499 22.337717, 69.754478 22.337688, 69.754469 22.337654, 69.754474 22.337619, 69.754493 22.337589, 69.754522 22.337567, 69.754561 22.337556, 69.754601 22.33756))"
way,1546503295,,,,storage_tank,,"POLYGON ((69.742271 22.324919, 69.742306 22.324938, 69.742331 22.324967, 69.742341 22.325004, 69.742335 22.325041, 69.742313 22.325073, 69.74228 22.325094, 69.74224 22.325102, 69.7422 22.325094, 69.742169 22.325075, 69.742147 22.325046, 69.742138 22.325012, 69.742144 22.324978, 69.742162 22.324947, 69.742192 22.324925, 69.742231 22.324915, 69.742271 22.324919))"
way,1546503296,,,,storage_tank,,"POLYGON ((69.742751 22.32519, 69.742786 22.325208, 69.742811 22.325238, 69.742821 22.325274, 69.742814 22.325312, 69.742793 22.325343, 69.74276 22.325365, 69.74272 22.325372, 69.74268 22.325365, 69.742649 22.325346, 69.742627 22.325317, 69.742618 22.325283, 69.742624 22.325248, 69.742642 22.325218, 69.742672 22.325196, 69.74271 22.325185, 69.742751 22.32519))"
way,1546503297,,,,storage_tank,,"POLYGON ((69.742488 22.324661, 69.742523 22.324679, 69.742548 22.324709, 69.742558 22.324746, 69.742551 22.324782, 69.74253 22.324814, 69.742497 22.324836, 69.742457 22.324844, 69.742417 22.324836, 69.742386 22.324817, 69.742364 22.324788, 69.742355 22.324754, 69.742361 22.32472, 69.742379 22.324689, 69.742409 22.324667, 69.742448 22.324656, 69.742488 22.324661))"
way,1546503298,,,,storage_tank,,"POLYGON ((69.7429 22.324942, 69.742935 22.32496, 69.74296 22.32499, 69.74297 22.325026, 69.742963 22.325063, 69.742942 22.325095, 69.742909 22.325117, 69.742869 22.325124, 69.742829 22.325117, 69.742798 22.325098, 69.742776 22.325069, 69.742767 22.325035, 69.742772 22.325, 69.742791 22.32497, 69.742821 22.324948, 69.74286 22.324937, 69.7429 22.324942))"
way,1546503299,,,,storage_tank,,"POLYGON ((69.741342 22.325603, 69.741377 22.325622, 69.741401 22.325652, 69.741411 22.325688, 69.741405 22.325725, 69.741384 22.325757, 69.74135 22.325778, 69.741311 22.325786, 69.741271 22.325779, 69.741239 22.32576, 69.741218 22.325731, 69.741209 22.325697, 69.741214 22.325662, 69.741233 22.325632, 69.741262 22.32561, 69.741301 22.325599, 69.741342 22.325603))"
way,1546503300,,,,storage_tank,,"POLYGON ((69.741618 22.325766, 69.741653 22.325785, 69.741678 22.325815, 69.741688 22.325851, 69.741681 22.325888, 69.74166 22.32592, 69.741627 22.325942, 69.741587 22.325949, 69.741547 22.325942, 69.741516 22.325922, 69.741494 22.325894, 69.741485 22.32586, 69.741491 22.325825, 69.741509 22.325795, 69.741539 22.325773, 69.741578 22.325762, 69.741618 22.325766))"
way,1546504606,,,,storage_tank,,"POLYGON ((69.734797 22.318151, 69.734835 22.318142, 69.734874 22.318142, 69.734912 22.318148, 69.734947 22.318162, 69.734979 22.318182, 69.735005 22.318208, 69.735025 22.318239, 69.735038 22.318273, 69.735042 22.318308, 69.735038 22.318344, 69.735027 22.318378, 69.735008 22.318409, 69.734982 22.318436, 69.734951 22.318457, 69.734915 22.318472, 69.734878 22.318479, 69.734839 22.318479, 69.734801 22.318471, 69.734767 22.318457, 69.734737 22.318436, 69.734712 22.318411, 69.734692 22.318381, 69.73468 22.318348, 69.734676 22.318313, 69.734679 22.318279, 69.73469 22.318246, 69.734708 22.318215, 69.734732 22.318188, 69.734762 22.318166, 69.734797 22.318151))"
